cohort_dropped	taxon_id	taxon_name	n_cohorts	direction	effect_size	p_value	q_value
geng2024_PRJNA230363	STR_GGB3394_SGB4498	GGB3394_SGB4498	4	health_enriched	-0.95320918988822	0.00722372367870756	0.0287143016228625
geng2024_PRJNA230363	STR_GGB3886_SGB5269	GGB3886_SGB5269	4	health_enriched	-1.75560856054743	0.14898437993639	0.29796875987278
geng2024_PRJNA230363	STR_GGB3887_SGB5270	GGB3887_SGB5270	4	disease_enriched	0.663767615041472	0.339262711606575	0.523716224713063
geng2024_PRJNA230363	STR_GGB4308_SGB5895	GGB4308_SGB5895	4	health_enriched	0.902959289649991	0.55009854628449	0.675510826878803
geng2024_PRJNA230363	STR_GGB4333_SGB5935	GGB4333_SGB5935	5	disease_enriched	6.79081014611476	2.27273750997124e-10	9.03413160213568e-09
geng2024_PRJNA230363	STR_GGB4395_SGB6050	GGB4395_SGB6050	4	health_enriched	0.351028903878006	0.138198044655033	0.279917058600639
geng2024_PRJNA230363	STR_GGB4400_SGB6074	GGB4400_SGB6074	3	health_enriched	-2.55177923063716	0.124009892441335	0.261159905936057
geng2024_PRJNA230363	STR_GGB4533_SGB6246	GGB4533_SGB6246	5	health_enriched	0.0969898841341618	0.559377715614889	0.684161975252057
geng2024_PRJNA230363	STR_GGB4538_SGB6253	GGB4538_SGB6253	4	health_enriched	-0.480349893131477	0.0892993112494608	0.205776673748757
geng2024_PRJNA230363	STR_GGB4538_SGB6256	GGB4538_SGB6256	4	health_enriched	-1.6291850092191	0.00531542455735891	0.0225374001232018
geng2024_PRJNA230363	STR_GGB4721_SGB6537	GGB4721_SGB6537	4	disease_enriched	-0.799647494067468	0.518810913543182	0.657298288871441
geng2024_PRJNA230363	STR_GGB4733_SGB6557	GGB4733_SGB6557	2	disease_enriched	0.283786344691199	0.945417048830787	0.964223952969849
geng2024_PRJNA230363	STR_GGB4786_SGB6625	GGB4786_SGB6625	2	health_enriched	-1.99753746784752	0.0924927959336586	0.211602223790672
geng2024_PRJNA230363	STR_GGB49229_SGB69060	GGB49229_SGB69060	4	disease_enriched	5.48092177161409	9.35532620279757e-06	0.000114422835864986
geng2024_PRJNA230363	STR_GGB4936_SGB6889	GGB4936_SGB6889	4	health_enriched	-2.15982892697783	0.136299990639568	0.277842288611427
geng2024_PRJNA230363	STR_GGB6675_SGB9425	GGB6675_SGB9425	3	health_enriched	1.26739737928275	0.713525038673053	0.825094408356476
geng2024_PRJNA230363	STR_GGB6814_SGB9728	GGB6814_SGB9728	3	health_enriched	-1.80913687965363	0.0837748980961424	0.197478790347577
geng2024_PRJNA230363	STR_Gemella_haemolysans	Gemella_haemolysans	4	health_enriched	-0.37347630151153	0.380966111517756	0.560866775290029
geng2024_PRJNA230363	STR_Gemella_morbillorum	Gemella_morbillorum	5	disease_enriched	0.00210547788431892	0.98073259925941	0.986939767609153
geng2024_PRJNA230363	STR_Gemella_sanguinis	Gemella_sanguinis	4	health_enriched	-0.534721041140521	0.122063031987685	0.259345653314576
geng2024_PRJNA230363	STR_Granulicatella_adiacens	Granulicatella_adiacens	5	health_enriched	-0.587790612552138	0.345768401890929	0.530260142643008
geng2024_PRJNA230363	STR_Granulicatella_elegans	Granulicatella_elegans	4	disease_enriched	0.31719739741014	0.210906148920765	0.377642132211257
geng2024_PRJNA230363	STR_Haemophilus_haemolyticus	Haemophilus_haemolyticus	3	health_enriched	0.224666761320951	0.0100546820756842	0.0380641535722332
geng2024_PRJNA230363	STR_Haemophilus_influenzae	Haemophilus_influenzae	3	health_enriched	0.652956083528643	0.369468999064026	0.551601604236433
geng2024_PRJNA230363	STR_Haemophilus_parahaemolyticus	Haemophilus_parahaemolyticus	4	health_enriched	-0.466659844456285	0.159940131886001	0.310127816705783
geng2024_PRJNA230363	STR_Haemophilus_parainfluenzae	Haemophilus_parainfluenzae	5	health_enriched	-0.949172713557477	0.00451454398839596	0.0202200702578861
geng2024_PRJNA230363	STR_Haemophilus_paraphrohaemolyticus	Haemophilus_paraphrohaemolyticus	2	health_enriched	4.38365968481968	0.76652654030447	0.852291747611263
geng2024_PRJNA230363	STR_Haemophilus_sputorum	Haemophilus_sputorum	4	health_enriched	-0.845688422471681	0.544557860767941	0.673810893868502
geng2024_PRJNA230363	STR_Isoptericola_variabilis	Isoptericola_variabilis	5	health_enriched	-0.630331312735962	0.146956834399839	0.295773881893346
geng2024_PRJNA230363	STR_Johnsonella_ignava	Johnsonella_ignava	3	disease_enriched	1.34642754072464	0.255287993508415	0.414191744569775
geng2024_PRJNA230363	STR_Kingella_denitrificans	Kingella_denitrificans	4	health_enriched	0.390597810285387	0.206774817259736	0.375067880528063
geng2024_PRJNA230363	STR_Kingella_oralis	Kingella_oralis	3	disease_enriched	0.713577582637524	0.673356656875324	0.793064506986492
geng2024_PRJNA230363	STR_Kytococcus_sedentarius	Kytococcus_sedentarius	5	health_enriched	0.153099006882102	0.92785642519339	0.951801107133864
geng2024_PRJNA230363	STR_Lachnoanaerobaculum_orale	Lachnoanaerobaculum_orale	4	health_enriched	-0.387037601896286	0.350316268637436	0.530478921079546
geng2024_PRJNA230363	STR_Lachnoanaerobaculum_saburreum	Lachnoanaerobaculum_saburreum	4	disease_enriched	1.34847763455631	0.476493987661803	0.625558801747286
geng2024_PRJNA230363	STR_Lachnoanaerobaculum_sp_ICM7	Lachnoanaerobaculum_sp_ICM7	4	health_enriched	-0.369263533103136	0.22631382641221	0.380781993645941
geng2024_PRJNA230363	STR_Lachnospiraceae_bacterium_oral_taxon_096	Lachnospiraceae_bacterium_oral_taxon_096	4	health_enriched	0.430242273219829	0.37913549732124	0.56076785185188
geng2024_PRJNA230363	STR_Lachnospiraceae_bacterium_oral_taxon_500	Lachnospiraceae_bacterium_oral_taxon_500	5	disease_enriched	2.83589386483075	1.59397844814052e-06	2.20384846308124e-05
geng2024_PRJNA230363	STR_Lancefieldella_parvula	Lancefieldella_parvula	4	health_enriched	-0.624337226225797	0.391713339832602	0.568789233181587
geng2024_PRJNA230363	STR_Lancefieldella_rimae	Lancefieldella_rimae	4	disease_enriched	1.89285414327294	0.158794385989859	0.310127816705783
geng2024_PRJNA230363	STR_Lautropia_dentalis	Lautropia_dentalis	3	health_enriched	-0.332116734492893	0.122332855337064	0.259345653314576
geng2024_PRJNA230363	STR_Lautropia_mirabilis	Lautropia_mirabilis	5	health_enriched	-0.0475557060412755	4.06904567150183e-05	0.000417405330173414
geng2024_PRJNA230363	STR_Leptotrichia_buccalis	Leptotrichia_buccalis	4	disease_enriched	0.894459909962908	0.268351367763189	0.43098856034694
geng2024_PRJNA230363	STR_Leptotrichia_hofstadii	Leptotrichia_hofstadii	5	health_enriched	-0.0193254148649564	0.387638055120681	0.565453676735672
geng2024_PRJNA230363	STR_Leptotrichia_hongkongensis	Leptotrichia_hongkongensis	3	health_enriched	-0.778955394892243	0.524545122017476	0.661925987307768
geng2024_PRJNA230363	STR_Leptotrichia_massiliensis	Leptotrichia_massiliensis	3	health_enriched	0.371091036987336	0.838621675541987	0.900594325476915
geng2024_PRJNA230363	STR_Leptotrichia_sp_oral_taxon_212	Leptotrichia_sp_oral_taxon_212	5	health_enriched	0.387955113085495	0.757806938075308	0.852291747611263
geng2024_PRJNA230363	STR_Leptotrichia_sp_oral_taxon_215	Leptotrichia_sp_oral_taxon_215	4	health_enriched	-0.11317278303609	0.204824859854046	0.374335088698774
geng2024_PRJNA230363	STR_Leptotrichia_sp_oral_taxon_498	Leptotrichia_sp_oral_taxon_498	4	disease_enriched	2.78908963117798	0.463148371000568	0.625133450508885
geng2024_PRJNA230363	STR_Leptotrichia_trevisanii	Leptotrichia_trevisanii	3	disease_enriched	4.44974851145206	0.022407714125811	0.0734603411547207
geng2024_PRJNA230363	STR_Leptotrichia_wadei	Leptotrichia_wadei	4	health_enriched	0.115630876031722	0.741270815868853	0.84707437880276
geng2024_PRJNA230363	STR_Megasphaera_micronuciformis	Megasphaera_micronuciformis	4	health_enriched	-0.284266187708441	0.9532270109589	0.965370030206784
geng2024_PRJNA230363	STR_Mitsuokella_sp_oral_taxon_131	Mitsuokella_sp_oral_taxon_131	2	disease_enriched	3.6434918939653	0.422043524527565	0.596488181332292
geng2024_PRJNA230363	STR_Mogibacterium_diversum	Mogibacterium_diversum	4	health_enriched	-0.409003073612445	0.536278577705162	0.671403888622998
geng2024_PRJNA230363	STR_Mogibacterium_timidum	Mogibacterium_timidum	5	disease_enriched	3.15407361116412	1.00517095250688e-07	1.99777726810743e-06
geng2024_PRJNA230363	STR_Mycoplasma_salivarium	Mycoplasma_salivarium	2	disease_enriched	1.49232171700603	0.153977956962224	0.304130374621039
geng2024_PRJNA230363	STR_Neisseria_bacilliformis	Neisseria_bacilliformis	3	health_enriched	-0.766535157380003	0.710322843991611	0.824389286092454
geng2024_PRJNA230363	STR_Neisseria_elongata	Neisseria_elongata	5	health_enriched	0.398351588987012	0.219648687437188	0.379610231549052
geng2024_PRJNA230363	STR_Neisseria_sicca	Neisseria_sicca	5	health_enriched	-0.264170005554101	0.289703876342901	0.458337476005187
geng2024_PRJNA230363	STR_Neisseria_sp_oral_taxon_014	Neisseria_sp_oral_taxon_014	5	health_enriched	0.274722289447022	0.202214134267768	0.373867997747581
geng2024_PRJNA230363	STR_Neisseria_subflava	Neisseria_subflava	5	health_enriched	-0.111505398703552	0.012704556544014	0.0459096475113233
geng2024_PRJNA230363	STR_Olsenella_sp_oral_taxon_807	Olsenella_sp_oral_taxon_807	5	disease_enriched	1.65436577575014	0.04679277355474	0.12718035889237
geng2024_PRJNA230363	STR_Olsenella_uli	Olsenella_uli	3	disease_enriched	4.2795987764883	0.0403531392420171	0.115256932671482
geng2024_PRJNA230363	STR_Oribacterium_SGB5283	Oribacterium_SGB5283	3	health_enriched	0.150091936050565	0.125754655061805	0.263091975721407
geng2024_PRJNA230363	STR_Oribacterium_asaccharolyticum	Oribacterium_asaccharolyticum	4	health_enriched	-0.809950129095999	0.129612457818644	0.268840039851282
geng2024_PRJNA230363	STR_Oribacterium_parvum	Oribacterium_parvum	4	health_enriched	-1.95720650675104	0.00087082563652569	0.00495031694436373
geng2024_PRJNA230363	STR_Oribacterium_sinus	Oribacterium_sinus	4	health_enriched	-1.07243336159199	0.00401466668214645	0.019204847438443
geng2024_PRJNA230363	STR_Oribacterium_sp_oral_taxon_078	Oribacterium_sp_oral_taxon_078	3	disease_enriched	1.90685928905873	0.0588189765186445	0.152068573438447
geng2024_PRJNA230363	STR_Ottowia_sp_Marseille_P4747	Ottowia_sp_Marseille_P4747	4	disease_enriched	-1.09669894748368	0.946031048196833	0.964223952969849
geng2024_PRJNA230363	STR_Parvimonas_SGB6649	Parvimonas_SGB6649	4	disease_enriched	0.158131486609775	0.649761077098609	0.768119042815456
geng2024_PRJNA230363	STR_Parvimonas_micra	Parvimonas_micra	5	disease_enriched	2.25059339414512	1.7532108106531e-05	0.000199114656352745
geng2024_PRJNA230363	STR_Pauljensenia_hongkongensis	Pauljensenia_hongkongensis	5	health_enriched	0.232609586542526	0.630756446131907	0.751238014494182
geng2024_PRJNA230363	STR_Peptidiphaga_gingivicola	Peptidiphaga_gingivicola	5	disease_enriched	2.31907231756802	0.000626438862330071	0.00375863317398043
geng2024_PRJNA230363	STR_Peptoanaerobacter_stomatis	Peptoanaerobacter_stomatis	2	disease_enriched	2.81944049367623	0.00391562334520561	0.019156434211929
geng2024_PRJNA230363	STR_Peptostreptococcaceae_bacterium_oral_taxon_113	Peptostreptococcaceae_bacterium_oral_taxon_113	3	disease_enriched	7.72923550591828	0.000147555651679329	0.00106642493713697
geng2024_PRJNA230363	STR_Peptostreptococcus_SGB749	Peptostreptococcus_SGB749	4	health_enriched	-1.13906304677403	0.00122521228876223	0.00671754323838599
geng2024_PRJNA230363	STR_Peptostreptococcus_stomatis	Peptostreptococcus_stomatis	5	disease_enriched	5.26577782417308	3.98833282996899e-07	6.67520968384284e-06
geng2024_PRJNA230363	STR_Phocaeicola_abscessus	Phocaeicola_abscessus	3	disease_enriched	6.28824175625969	1.31640113156153e-06	1.99340742779318e-05
geng2024_PRJNA230363	STR_Porphyromonas_catoniae	Porphyromonas_catoniae	4	health_enriched	-0.866156708014693	0.237081014085137	0.395512755426889
geng2024_PRJNA230363	STR_Porphyromonas_endodontalis	Porphyromonas_endodontalis	5	disease_enriched	3.01391682637436	1.53499105706703e-09	4.88127156147316e-08
geng2024_PRJNA230363	STR_Porphyromonas_gingivalis	Porphyromonas_gingivalis	5	disease_enriched	6.13903050179071	1.84455148828788e-12	2.93283686637773e-10
geng2024_PRJNA230363	STR_Porphyromonas_pasteri	Porphyromonas_pasteri	5	health_enriched	-0.330785393184577	0.000116449774897516	0.000939157035776592
geng2024_PRJNA230363	STR_Porphyromonas_sp_oral_taxon_278	Porphyromonas_sp_oral_taxon_278	4	disease_enriched	0.316078767058526	0.284915101407533	0.455291468580882
geng2024_PRJNA230363	STR_Prevotella_aurantiaca	Prevotella_aurantiaca	3	health_enriched	-1.48512571715304	0.378045020892488	0.56076785185188
geng2024_PRJNA230363	STR_Prevotella_baroniae	Prevotella_baroniae	4	disease_enriched	4.07058583667614	0.00018502504471272	0.00127908617866619
geng2024_PRJNA230363	STR_Prevotella_buccae	Prevotella_buccae	2	disease_enriched	2.52236344606985	0.0334685279825148	0.0994672140041094
geng2024_PRJNA230363	STR_Prevotella_conceptionensis	Prevotella_conceptionensis	5	disease_enriched	1.07937541842081	0.215171746703315	0.379610231549052
geng2024_PRJNA230363	STR_Prevotella_dentalis	Prevotella_dentalis	4	disease_enriched	5.60377427719987	9.38258709225676e-07	1.49183134766883e-05
geng2024_PRJNA230363	STR_Prevotella_denticola	Prevotella_denticola	5	disease_enriched	2.28945300150376	0.029040977862393	0.0905395192180486
geng2024_PRJNA230363	STR_Prevotella_enoeca	Prevotella_enoeca	2	disease_enriched	3.35829043470738	0.212572143603192	0.377642132211257
geng2024_PRJNA230363	STR_Prevotella_fusca	Prevotella_fusca	2	disease_enriched	2.13828533242664	0.114279757487985	0.248910704665611
geng2024_PRJNA230363	STR_Prevotella_histicola	Prevotella_histicola	4	disease_enriched	0.565422123853936	0.22550921170719	0.380781993645941
geng2024_PRJNA230363	STR_Prevotella_intermedia	Prevotella_intermedia	5	disease_enriched	5.41746080826085	2.83776596402697e-11	1.34994536949061e-09
geng2024_PRJNA230363	STR_Prevotella_jejuni	Prevotella_jejuni	3	health_enriched	-0.565435055238895	0.0670696597294487	0.170625214351718
geng2024_PRJNA230363	STR_Prevotella_koreensis	Prevotella_koreensis	3	disease_enriched	6.79667887179972	8.82283265979765e-08	1.8704405238771e-06
geng2024_PRJNA230363	STR_Prevotella_loescheii	Prevotella_loescheii	5	health_enriched	0.0329370558411882	0.841356482820051	0.900594325476915
geng2024_PRJNA230363	STR_Prevotella_maculosa	Prevotella_maculosa	4	disease_enriched	1.93404772113972	0.132297004550047	0.271422241593
geng2024_PRJNA230363	STR_Prevotella_marshii	Prevotella_marshii	3	disease_enriched	3.08420640661418	0.0428901126969455	0.119640840680953
geng2024_PRJNA230363	STR_Prevotella_melaninogenica	Prevotella_melaninogenica	4	health_enriched	-0.546603304555193	0.51294804993655	0.652469919519292
geng2024_PRJNA230363	STR_Prevotella_micans	Prevotella_micans	2	disease_enriched	5.54535742968818	0.00195096033635576	0.0103400897826855
geng2024_PRJNA230363	STR_Prevotella_multiformis	Prevotella_multiformis	3	disease_enriched	7.22735199855865	0.000470816765241602	0.00299439462693659
geng2024_PRJNA230363	STR_Prevotella_nanceiensis	Prevotella_nanceiensis	4	health_enriched	-1.29017340734013	0.000117522714367859	0.000939157035776592
geng2024_PRJNA230363	STR_Prevotella_nigrescens	Prevotella_nigrescens	5	disease_enriched	1.06787129312497	0.159439774294322	0.310127816705783
geng2024_PRJNA230363	STR_Prevotella_oralis	Prevotella_oralis	3	disease_enriched	0.539016611103698	0.992373918462196	0.992373918462196
geng2024_PRJNA230363	STR_Prevotella_oris	Prevotella_oris	5	disease_enriched	1.56126697045937	0.0056645838578719	0.0230940726513239
geng2024_PRJNA230363	STR_Prevotella_oulorum	Prevotella_oulorum	5	health_enriched	0.0865223553899346	0.883516503467462	0.924204763495569
geng2024_PRJNA230363	STR_Prevotella_pallens	Prevotella_pallens	4	health_enriched	-0.402879210837347	0.243170020203497	0.398598280539753
geng2024_PRJNA230363	STR_Prevotella_pleuritidis	Prevotella_pleuritidis	4	disease_enriched	2.33580300845273	0.0562757932841675	0.147898365821201
geng2024_PRJNA230363	STR_Prevotella_saccharolytica	Prevotella_saccharolytica	4	disease_enriched	2.11522335109149	0.436884877185051	0.604040830194984
geng2024_PRJNA230363	STR_Prevotella_salivae	Prevotella_salivae	4	health_enriched	0.139134453751651	0.952846623419045	0.965370030206784
geng2024_PRJNA230363	STR_Prevotella_scopos	Prevotella_scopos	3	health_enriched	-4.57167539893318	0.000117342159800494	0.000939157035776592
geng2024_PRJNA230363	STR_Prevotella_shahii	Prevotella_shahii	4	health_enriched	-3.66812654635441	1.64213072499315e-05	0.000193406507610304
geng2024_PRJNA230363	STR_Prevotella_sp_A2879	Prevotella_sp_A2879	3	health_enriched	-0.952429859400279	0.0838353355249149	0.197478790347577
geng2024_PRJNA230363	STR_Prevotella_sp_F0091	Prevotella_sp_F0091	3	health_enriched	0.0293089084991092	0.43636112244698	0.604040830194984
geng2024_PRJNA230363	STR_Prevotella_sp_HJM029	Prevotella_sp_HJM029	4	health_enriched	-1.47734842056537	0.0435172550387264	0.120334670454913
geng2024_PRJNA230363	STR_Prevotella_sp_oral_taxon_473	Prevotella_sp_oral_taxon_473	2	disease_enriched	1.72581320896414	0.0264074150443042	0.0854042353115572
geng2024_PRJNA230363	STR_Prevotella_veroralis	Prevotella_veroralis	5	disease_enriched	1.81594119748162	0.468525100996754	0.625558801747286
geng2024_PRJNA230363	STR_Prevotellaceae_bacterium_Marseille_P2826	Prevotellaceae_bacterium_Marseille_P2826	3	health_enriched	-2.48055395252281	0.000102013860068924	0.000901122430608827
geng2024_PRJNA230363	STR_Propionibacterium_acidifaciens	Propionibacterium_acidifaciens	2	health_enriched	-2.21220789344227	0.890005138181134	0.92474012926199
geng2024_PRJNA230363	STR_Pseudoleptotrichia_goodfellowii	Pseudoleptotrichia_goodfellowii	2	disease_enriched	0.711305995247523	0.0535537998439837	0.143110154204931
geng2024_PRJNA230363	STR_Pseudopropionibacterium_massiliense	Pseudopropionibacterium_massiliense	2	health_enriched	-1.37798096609373	0.402763499119725	0.575140446057793
geng2024_PRJNA230363	STR_Pseudopropionibacterium_propionicum	Pseudopropionibacterium_propionicum	4	health_enriched	0.528843496096838	0.975887995241555	0.985182166624808
geng2024_PRJNA230363	STR_Pseudoramibacter_alactolyticus	Pseudoramibacter_alactolyticus	2	disease_enriched	3.10097916204209	0.797664538590066	0.87167465041801
geng2024_PRJNA230363	STR_Rothia_aeria	Rothia_aeria	5	health_enriched	-0.673763142652315	0.000429406326328054	0.00278675942392492
geng2024_PRJNA230363	STR_Rothia_dentocariosa	Rothia_dentocariosa	5	health_enriched	-0.247310316033929	0.346836822860835	0.530260142643008
geng2024_PRJNA230363	STR_Rothia_mucilaginosa	Rothia_mucilaginosa	3	health_enriched	-0.587886380052582	0.064568146352944	0.16558605274384
geng2024_PRJNA230363	STR_SR1_bacterium_human_oral_taxon_HOT_345	SR1_bacterium_human_oral_taxon_HOT_345	3	disease_enriched	1.69749397619995	0.301175068189844	0.471791486129903
geng2024_PRJNA230363	STR_Scardovia_wiggsiae	Scardovia_wiggsiae	4	disease_enriched	1.31056887392415	0.217428763818473	0.379610231549052
geng2024_PRJNA230363	STR_Schaalia_cardiffensis	Schaalia_cardiffensis	2	disease_enriched	5.97121060126178	0.00543854437666887	0.0225688190427676
geng2024_PRJNA230363	STR_Schaalia_georgiae	Schaalia_georgiae	2	disease_enriched	1.13356818246593	0.0827044176206781	0.197478790347577
geng2024_PRJNA230363	STR_Schaalia_meyeri	Schaalia_meyeri	3	health_enriched	0.133150075528416	0.858318512097468	0.909817622823316
geng2024_PRJNA230363	STR_Selenomonas_SGB5880	Selenomonas_SGB5880	3	health_enriched	-0.676455476673405	0.0188797840072969	0.0645566807991442
geng2024_PRJNA230363	STR_Selenomonas_SGB5891	Selenomonas_SGB5891	3	health_enriched	-0.337029671748034	0.541349762491167	0.672457908094497
geng2024_PRJNA230363	STR_Selenomonas_artemidis	Selenomonas_artemidis	5	disease_enriched	2.3481877849501	0.849248015485605	0.903213608442884
geng2024_PRJNA230363	STR_Selenomonas_flueggei	Selenomonas_flueggei	2	health_enriched	0.397254485567154	0.870222848816978	0.916327370608606
geng2024_PRJNA230363	STR_Selenomonas_infelix	Selenomonas_infelix	2	health_enriched	0.52141698173839	0.239676084840673	0.396963515517365
geng2024_PRJNA230363	STR_Selenomonas_massiliensis	Selenomonas_massiliensis	2	disease_enriched	1.65340940769032	0.130192975273891	0.268840039851282
geng2024_PRJNA230363	STR_Selenomonas_noxia	Selenomonas_noxia	5	disease_enriched	1.11571253492938	0.485943119046551	0.630734334109401
geng2024_PRJNA230363	STR_Selenomonas_sp_FOBRC6	Selenomonas_sp_FOBRC6	2	health_enriched	0.472500194814674	0.403321759342414	0.575140446057793
geng2024_PRJNA230363	STR_Selenomonas_sp_oral_taxon_126	Selenomonas_sp_oral_taxon_126	3	disease_enriched	2.40741106040433	0.0288242409352246	0.0905395192180486
geng2024_PRJNA230363	STR_Selenomonas_sp_oral_taxon_892	Selenomonas_sp_oral_taxon_892	2	health_enriched	-3.13640988465954	0.783752516362208	0.865393403483272
geng2024_PRJNA230363	STR_Selenomonas_sputigena	Selenomonas_sputigena	5	disease_enriched	2.5174539391928	0.0046665035984485	0.0205691663376158
geng2024_PRJNA230363	STR_Shuttleworthia_satelles	Shuttleworthia_satelles	3	disease_enriched	2.48926751378596	0.055010408688402	0.145777583024265
geng2024_PRJNA230363	STR_Slackia_exigua	Slackia_exigua	3	disease_enriched	2.63200255118412	0.477281336779334	0.625558801747286
geng2024_PRJNA230363	STR_Solobacterium_SGB6833	Solobacterium_SGB6833	4	health_enriched	-0.373745176608098	0.480917169616919	0.626769098107296
geng2024_PRJNA230363	STR_Stomatobaculum_SGB5266	Stomatobaculum_SGB5266	4	health_enriched	-0.623028843989127	0.00416708953853009	0.019204847438443
geng2024_PRJNA230363	STR_Stomatobaculum_longum	Stomatobaculum_longum	4	disease_enriched	0.35534680651423	0.180884309153763	0.343634960116224
geng2024_PRJNA230363	STR_Streptococcus_anginosus	Streptococcus_anginosus	5	disease_enriched	2.42818056250665	0.000319968237995063	0.0021648914826049
geng2024_PRJNA230363	STR_Streptococcus_constellatus	Streptococcus_constellatus	4	disease_enriched	2.81480757985114	2.07663748220255e-05	0.000227714041151866
geng2024_PRJNA230363	STR_Streptococcus_cristatus	Streptococcus_cristatus	5	health_enriched	-0.0930618638395909	0.600954526195258	0.721145431434309
geng2024_PRJNA230363	STR_Streptococcus_gordonii	Streptococcus_gordonii	5	disease_enriched	0.0131608893603796	0.843953172931197	0.900594325476915
geng2024_PRJNA230363	STR_Streptococcus_infantis	Streptococcus_infantis	4	health_enriched	-0.778886982037609	0.0124480296965494	0.0454996947529047
geng2024_PRJNA230363	STR_Streptococcus_intermedius	Streptococcus_intermedius	3	health_enriched	0.684194296410502	0.528605185135815	0.664412841396004
geng2024_PRJNA230363	STR_Streptococcus_mitis	Streptococcus_mitis	4	health_enriched	-0.638725926983999	0.629744154125788	0.751238014494182
geng2024_PRJNA230363	STR_Streptococcus_mutans	Streptococcus_mutans	4	health_enriched	0.848750258234676	0.10911969694661	0.242996197138861
geng2024_PRJNA230363	STR_Streptococcus_oralis	Streptococcus_oralis	5	health_enriched	-0.30903399877957	0.310540115742695	0.4817158868594
geng2024_PRJNA230363	STR_Streptococcus_parasanguinis	Streptococcus_parasanguinis	4	health_enriched	-0.208069909005309	0.707521846231709	0.824146326379793
geng2024_PRJNA230363	STR_Streptococcus_rubneri	Streptococcus_rubneri	3	health_enriched	-0.697960438446137	0.202930755477587	0.373867997747581
geng2024_PRJNA230363	STR_Streptococcus_salivarius	Streptococcus_salivarius	4	disease_enriched	-0.0921166237027589	0.465259319243818	0.625133450508885
geng2024_PRJNA230363	STR_Streptococcus_sanguinis	Streptococcus_sanguinis	5	health_enriched	-0.802296509201729	0.00608224136612052	0.0244829462585611
geng2024_PRJNA230363	STR_Streptococcus_sinensis	Streptococcus_sinensis	2	health_enriched	4.18952343530459	0.478021348505001	0.625558801747286
geng2024_PRJNA230363	STR_Streptococcus_sp_263_SSPC	Streptococcus_sp_263_SSPC	4	health_enriched	-0.688867708163868	0.0201702524381949	0.068235534844106
geng2024_PRJNA230363	STR_Streptococcus_sp_A12	Streptococcus_sp_A12	4	health_enriched	-1.84673527411717	4.55544504643692e-06	5.79452609906776e-05
geng2024_PRJNA230363	STR_TM7_phylum_sp_oral_taxon_348	TM7_phylum_sp_oral_taxon_348	5	health_enriched	-0.177386900954267	0.109271874814016	0.242996197138861
geng2024_PRJNA230363	STR_TM7_phylum_sp_oral_taxon_350	TM7_phylum_sp_oral_taxon_350	4	disease_enriched	2.23322158541885	0.0687658230906305	0.170840091740785
geng2024_PRJNA230363	STR_TM7_phylum_sp_oral_taxon_351	TM7_phylum_sp_oral_taxon_351	4	health_enriched	-1.35252968416878	0.000335703727423497	0.00222403719418067
geng2024_PRJNA230363	STR_Tannerella_forsythia	Tannerella_forsythia	5	disease_enriched	4.2401252548365	2.97157785736927e-11	1.34994536949061e-09
geng2024_PRJNA230363	STR_Tannerella_sp_oral_taxon_808	Tannerella_sp_oral_taxon_808	3	disease_enriched	1.74304212991861	0.0405936366641699	0.115256932671482
geng2024_PRJNA230363	STR_Tannerella_sp_oral_taxon_HOT_286	Tannerella_sp_oral_taxon_HOT_286	5	health_enriched	0.360765756589455	0.867181504332911	0.916158532816829
geng2024_PRJNA230363	STR_Treponema_SGB3601	Treponema_SGB3601	2	health_enriched	-0.62504873843583	0.745851654291739	0.84707437880276
geng2024_PRJNA230363	STR_Treponema_SGB3604	Treponema_SGB3604	4	disease_enriched	7.46908805088556	6.88462186662651e-08	1.56379268113374e-06
geng2024_PRJNA230363	STR_Treponema_SGB69443	Treponema_SGB69443	4	disease_enriched	5.22279437316969	7.53639777498402e-09	1.99714541037076e-07
geng2024_PRJNA230363	STR_Treponema_SGB69452	Treponema_SGB69452	2	disease_enriched	5.31120800778108	0.168365477723278	0.324486193430318
geng2024_PRJNA230363	STR_Treponema_denticola	Treponema_denticola	5	disease_enriched	6.60281941798759	2.09689763820316e-11	1.33362689789721e-09
geng2024_PRJNA230363	STR_Treponema_lecithinolyticum	Treponema_lecithinolyticum	3	disease_enriched	1.82137293473048	0.000901385357021262	0.00502878146548704
geng2024_PRJNA230363	STR_Treponema_maltophilum	Treponema_maltophilum	4	disease_enriched	4.40383992675231	2.13239487786619e-06	2.8254232131727e-05
geng2024_PRJNA230363	STR_Treponema_socranskii	Treponema_socranskii	4	disease_enriched	1.9566418933934	0.0174955294875017	0.0618175375225061
geng2024_PRJNA230363	STR_Treponema_sp_Marseille_Q3903	Treponema_sp_Marseille_Q3903	2	disease_enriched	4.55446648906806	0.00435261430078954	0.0197733049664439
geng2024_PRJNA230363	STR_Treponema_sp_OMZ_804	Treponema_sp_OMZ_804	4	disease_enriched	2.84848922725254	0.0283622979038141	0.090192107334129
geng2024_PRJNA230363	STR_Trueperella_pyogenes	Trueperella_pyogenes	4	health_enriched	-0.740069260850342	0.207584738908614	0.375067880528063
geng2024_PRJNA230363	STR_Veillonella_atypica	Veillonella_atypica	4	health_enriched	-0.422521345353677	0.788119811809519	0.867165429350689
