feature	STR_Corynebacterium_matruchotii	STR_Capnocytophaga_gingivalis	STR_Capnocytophaga_sputigena	STR_Capnocytophaga_granulosa	STR_Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	STR_Fusobacterium_nucleatum	STR_Lautropia_mirabilis	STR_Aggregatibacter_sp_oral_taxon_458	STR_Tannerella_sp_oral_taxon_HOT_286	STR_Cardiobacterium_hominis	STR_Pseudopropionibacterium_propionicum	STR_Campylobacter_gracilis	STR_Prevotella_conceptionensis	STR_Capnocytophaga_leadbetteri	STR_Actinomyces_naeslundii	STR_Ottowia_sp_Marseille_P4747	STR_Selenomonas_noxia	STR_Selenomonas_artemidis	STR_Neisseria_sp_oral_taxon_014	STR_Actinomyces_massiliensis	STR_Treponema_sp_OMZ_804	STR_Porphyromonas_catoniae	STR_Actinomyces_dentalis	STR_Neisseria_subflava	STR_Actinobaculum_sp_oral_taxon_183	STR_GGB1022_SGB1315	STR_Leptotrichia_hongkongensis	STR_Porphyromonas_pasteri	STR_Prevotella_loescheii	STR_Treponema_socranskii	STR_Capnocytophaga_SGB2480	STR_GGB1843_SGB2524	STR_TM7_phylum_sp_oral_taxon_348	STR_Eikenella_corrodens	STR_Actinomyces_gerencseriae	STR_Alloprevotella_tannerae	STR_Porphyromonas_sp_oral_taxon_278	STR_Prevotella_oris	STR_Actinomyces_johnsonii	STR_Arachnia_SGB15899	STR_Corynebacterium_durum	STR_Actinomyces_oris	STR_Campylobacter_SGB19337	STR_Campylobacter_SGB19317	STR_Streptococcus_oralis	STR_Streptococcus_cristatus	STR_Prevotella_oulorum	STR_Rothia_dentocariosa	STR_Leptotrichia_buccalis	STR_Selenomonas_SGB5891	STR_Candidatus_Saccharibacteria_bacterium_oral_taxon_488	STR_Rothia_aeria	STR_Prevotella_maculosa	STR_Veillonella_parvula	STR_Prevotella_nigrescens	STR_Treponema_maltophilum	STR_Prevotella_saccharolytica	STR_GGB4400_SGB6074	STR_Actinomyces_israelii	STR_Prevotella_oralis	STR_Cardiobacterium_valvarum	STR_Lachnospiraceae_bacterium_oral_taxon_500	STR_Leptotrichia_sp_oral_taxon_212	STR_Streptococcus_sanguinis	STR_Actinomyces_sp_oral_taxon_448	STR_Bacteroidetes_oral_taxon_274	STR_Porphyromonas_gingivalis	STR_Campylobacter_curvus	STR_Neisseria_sicca	STR_GGB10022_SGB15896	STR_Haemophilus_parainfluenzae	STR_Neisseria_elongata	STR_Streptococcus_gordonii	STR_Capnocytophaga_ochracea	STR_Leptotrichia_hofstadii	STR_Kytococcus_sedentarius	STR_Prevotella_veroralis	STR_Pauljensenia_hongkongensis	STR_Isoptericola_variabilis	STR_Granulicatella_adiacens	STR_candidate_division_SR1_bacterium_MGEHA	STR_Selenomonas_sputigena	STR_GGB1201_SGB1566	STR_Anaeroglobus_geminatus	STR_GGB6675_SGB9425	STR_Arachnia_SGB15898	STR_Peptidiphaga_gingivicola	STR_Lautropia_dentalis	STR_Porphyromonas_endodontalis	STR_GGB12796_SGB19893	STR_Dialister_invisus	STR_GGB4533_SGB6246	STR_GGB12790_SGB19844	STR_Olsenella_sp_oral_taxon_807	STR_Tannerella_forsythia	STR_Campylobacter_rectus	STR_Eubacterium_brachy	STR_Treponema_denticola	STR_GGB12790_SGB19845	STR_Lachnoanaerobaculum_saburreum	STR_Actinomyces_sp_oral_taxon_897	STR_Prevotella_denticola	STR_Candidatus_Nanoperiomorbus_periodonticus	STR_Prevotella_intermedia	STR_GGB3385_SGB4472	STR_Selenomonas_massiliensis	STR_Centipeda_periodontii	STR_Mogibacterium_timidum	STR_Gemella_morbillorum	STR_Kingella_denitrificans	STR_Candidatus_Gracilibacteria_bacterium_GN02_873	STR_Selenomonas_sp_oral_taxon_892	STR_Selenomonas_sp_oral_taxon_126	STR_Catonella_morbi	STR_Parvimonas_micra	STR_Bacteroidetes_unclassified_SGB1343	STR_Campylobacter_showae	STR_Dialister_pneumosintes	STR_Prevotella_baroniae	STR_Streptococcus_anginosus	STR_Peptostreptococcus_stomatis	STR_GGB1025_SGB1319	STR_GGB10852_SGB17523	STR_Filifactor_alocis	STR_Eubacterium_yurii	STR_Prevotella_sp_oral_taxon_473	STR_Treponema_SGB69443	STR_GGB49229_SGB69060	STR_Treponema_sp_Marseille_Q3903	STR_GGB1611_SGB2208	STR_Eubacterium_nodatum	STR_Fretibacterium_fastidiosum	STR_Prevotella_dentalis	STR_Anaerolineaceae_bacterium_oral_taxon_439	STR_GGB4333_SGB5935	STR_Peptostreptococcaceae_bacterium_oral_taxon_113
SAMP_geng2024_DRR285642	0.317773758886879	0.0574544287272144	0.0374320187160094	0.0299898149949075	0.0287683143841572	0.0273492136746068	0.0270386135193068	0.0261074130537065	0.0254419127209564	0.0242913121456561	0.0234738117369059	0.0219066109533055	0.0187129093564547	0.0178442089221045	0.0175747087873544	0.0169291084645542	0.016155908077954	0.0157922078961039	0.0143795071897536	0.0138599069299535	0.0129862064931032	0.0128759064379532	0.0124097062048531	0.0122384061192031	0.012001206000603	0.0117782058891029	0.0112239056119528	0.0103774051887026	0.00887730443865222	0.00777150388575194	0.00691750345875173	0.00652910326455163	0.00645280322640161	0.00607420303710152	0.00574690287345144	0.00540810270405135	0.00498520249260125	0.0048048024024012	0.0044224022112011	0.00343610171805086	0.00340290170145085	0.00336600168300084	0.00303980151990076	0.00303330151665076	0.00300160150080075	0.00293370146685073	0.00286170143085071	0.0027989013994507	0.00224550112275056	0.00221700110850055	0.00221050110525055	0.00207520103760052	0.0020134010067005	0.00164620082310041	0.00138680069340035	0.00135620067810034	0.00132980066490033	0.000996200498100249	0.00096120048060024	0.000850900425450213	0.000695200347600174	0.000565300282650141	0.000532600266300133	0.00052000026000013	0.00043970021985011	0.000409600204800102	9.98000499000249e-05	6.36000318000159e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285643	0	0.0760886	0.0249538	0	0	0.0122705	0.0136415	0	0	0.0564688	0.0081992	0.0001761	0	0.0376528	0.0128669	0	0	0	0	0	0	0.0822906	0	0.0062284	0.0164487	0	0	0	0	0	0.0158119	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001408	0	0	0.0013822	0	0	0.0225633	0.0589712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2832113	0.1450447	0.0687305	0.0256434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285644	0.153395084768795	0.0269542774263493	0.00477145317677593	0.00558650888175558	0	0.000862988385481221	0.0108051669628353	0.0024750875146675	0	0	0	0.0107406229567319	0.00400062762791671	0.0036320763496552	0	0	0.0136240889038146	0	0	0.00205059809778307	0	0	0	0.00389425510312931	0	0	0.0019717443352878	0.00497319072143387	0	0	0.00729257207564117	0	0.0102937182571077	0.00121712983912432	0	0	0	0	0	0	0	0.231618717641688	0	0	0.0119850714216953	0.00241974978540369	0.000442401629430946	0.0145034884784446	0	0	0	0.00769404580042673	0	0.235524980931999	0	0	0	0	0	0	0	0	0	0.00897501916806879	0.0100347416868821	0	0	0	0.00996879672560752	0	0.00398531718925964	0.0104863495931526	0.0993547400617741	0.0327825511433695	0.00805649291687072	0.00454900150922899	0.00286795537197261	0.00108283827913872	0.000845376377614257	0.000446204222038586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285645	0.127658751017058	0.077118580335363	0.0227941947102595	0.0032670855704604	0.11055897975005	0.0510761011225438	0.00507978853198862	0.0166181439105741	0.000117406668698782	0.00602644230192275	0.00605724405146212	0.0225920832303275	0.00696239546406236	0.0272185460134136	0.00241763732179988	0.0434101656974116	0	0.00674608317752448	0.00456995957370379	0.00886670362876611	0.0126210168737584	0.00214752197924842	0.0238499546774257	0.010610502676552	0.00844677977709134	0.0233387256396163	0	0.000647436774408786	0.00800765483479461	0.0477144101784981	0.02141811654902	0	0	0.00162809247565262	0.0195197087194553	0.0234987347281326	0.00302497181839929	0.0394886429549198	0	9.8705606478448e-05	0.013878688309496	0.00152088638634674	0	0	0	4.1102334612606e-05	0.0167209497499458	0.0146877342633062	0	0	0.000420423880076388	0.00110776292093391	0.0141577041575961	0	0.0259572743731844	0.000657237331080405	0	0	0.00163019259493939	0.0101116743431027	0	0	0	0	0.00160779132254712	0.0601464163164468	0	0	0	0	0	0	0	0	0	0	0.00259364731916773	0	0	0	0.00896270908187585	0.0045320574208615	0.00290116478615985	0.001518486250019	0.00108836181895132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285646	0.114008788599121	0.116669288333071	0.0473933952606605	0	0	0.00343569965643003	0.0911780908821909	0	5.60999943900006e-05	0.0146451985354801	0.0161829983817002	0.00601969939803006	0	0	0.0166577983342202	0	0.00514869948513005	0	0.00129079987092001	0.0170418982958102	0	0	0.00122919987708001	0	0.0526977947302205	0	0.000428899957110004	0.000542199945780005	0	0	0	0.00258999974100003	0	0.00117069988293001	0.0100381989961801	0	0	0	0	0	0.00249539975046003	0.0889576911042309	0	0	0.00690469930953007	0.00355239964476004	0	0.00231799976820002	0	0	0	0.0504053949594605	0	0.0241897975810202	0	0	0	0	0	0	0.00221049977895002	0	0.00160729983927002	0.0405003959499604	0.00308149969185003	0	0	0	0.00232869976713002	0.122721887727811	0.00615049938495006	0.0141279985872001	0.000846599915340008	0.0264386973561303	0	0	0	0.0112401988759801	0.00295049970495003	0	0	0	0	0	0	0.0607989939201006	0.00372069962793004	0.00309009969099003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285647	0.163783350864995	0.00231529930541021	0.00807229757831073	0	0.122106163368151	0.0381837885448634	0	0	0.033417989974603	0.00538659838402048	0	0.0190193942941817	0.0277442916767125	0.0131743960476812	0.0154926953521914	0	0.0133909959827012	0.0141535957539213	0	0	0.00129159961252012	0.0102126969361909	0.0142120957363713	0.0136117959164612	0.00522449843265047	0	0	0.00360299891910032	0	0.00212509936247019	0.140337057898883	0	0.077366376790087	0.0066417980074606	0	0.00320099903970029	0.0021926993421902	0.00570479828856051	0	0	0.00429379871186039	0.000846899745930076	0.00140429957871013	0.0168832949350115	0	0.011390996582701	0	0.0315313905405828	0	0.00266449920065024	0.00434469869659039	0	0.00723009783097065	0.000235399929380021	0.0595774821267554	0	0.0033026990091903	0	0	0	0.00238829928351021	0	0	0	0	0	0	0	0	0	0	0.00161389951583015	0	0.0457647862705641	0.0088620973413708	0	0	0	0	0	0	0	0.0011503996548801	0	0	0	0	0	0.0104345968696209	0.00356529893041032	0.00193089942073017	0.000726399782080065	0.000399699880090036	0.000166099950170015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285648	0	0	0	0	0	0.0683031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091955	0	0	0	0	0	0.0578231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5379586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1619661	0.0606175	0.0060709	0.0057569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285649	0.189806181019382	0.00721099927890007	0	0.0235983976401602	0.0358863964113604	0.0217139978286002	0.00150199984980002	0	0.00397209960279004	0	0.000248899975110002	0.0137944986205501	0	0	0.00242569975743002	0	0.0256582974341703	0.00797129920287008	0	0.00111679988832001	0	0	0.00538559946144005	0.00120639987936001	0.0099845990015401	0	0	0	0	0.000389899961010004	0	0	0.159061784093822	0	0.0100008989999101	0	0	0	0	0.0117415988258401	0.00812849918715008	0.00250159974984002	0.00384329961567004	0	0.0103746989625301	0	0.0172171982782802	0.00299799970020003	0.00244059975594002	0	0	0.0301020969897903	0.00913709908629009	0.0305325969467403	0.00535089946491005	0	0.00255859974414003	0	0	0	0	0	0	0	0	0.00237459976254002	0	0	0	0	0	0	8.30999916900008e-05	0.111178588882141	0	0	0	0.000849099915090009	0	0	0	0.000211999978800002	0.0110501988949801	0	0	0	0	0	0.000253599974640003	0	0.00852919914708009	0	0.0195999980400002	0.00667589933241007	0	0	0.000430199956980004	0	0.0789497921050208	0.00957119904288009	0.00451769954823004	0.00351319964868004	0.00124469987553001	0.00114569988543001	0.000661599933840007	0.000437399956260004	0.000277199972280003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285650	0	0.0361206963879304	0.0440202955979704	0	0.00370529962947004	0.00904949909505009	0.00724939927506007	0	0	0	0	0	0	0	0.00733209926679007	0	0	0	0.000340699965930003	0.0151222984877701	0	0	0	0	0	0	0	0	0	0	0	0.00341749965825003	0	0.00924229907577009	0	0	0	0	0	0	0.0102041989795801	0.141037485896251	0	0	0.0476077952392205	0	0	0.261877273812273	0	0	0	0.0549246945075305	0	0.0270290972970903	0	0	0	0	0	0	0	0	0	0.0815430918456908	0	0	0	0	0.136354086364591	0	0	0	0.0420941957905804	0	0	0.00333649966635003	0	0	0.00701489929851007	0.0105009989499001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000419399958060004	0.000279999972000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285651	0.0215991	0.0618335	0.0257685	0	0	0.001489	0.0630822	0	0	0.0569351	0	0	0	0	0	0.012974	0	0	0	0.11795	0	0	0	0.0027222	0	0	0.0012681	0	0	0	0.0331833	0.0240716	0	0	0	0	0	0	0	0	0.1246799	0.0120621	0	0	0.0051092	0	0	0.0010454	0	0	0	0.1061793	0	0	0	0	0	0	0	0	0	0	0.0054267	0.0102089	0	0	0	0	0.0636393	0.0017206	0	0.0828756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166174	0.0013622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285652	0.228329108668357	0.0074659970136012	0.00887919644832142	0.0241519903392039	0.0541965783213687	0.0241666903333239	0.00506009797596081	0	0.0495694801722079	0	0	0.00913589634564146	0	0.0269358892256443	0.00710739715704114	0	0.0490925803629679	0	0	0	0	0	0.0296949881220048	0.00636339745464102	0	0	0	0	0.0839588664164534	0.000168999932400027	0	0	0.108126556749377	0	0.00458399816640073	0	0	7.75999689600124e-05	0.00117819952872019	0	0	0.00270389891844043	0.00387639844944062	0	0.00903769638492145	0	0.0087347965060814	0.00508529796588081	0	0	0	0	0.00481079807568077	0.0195432921826831	0.0274531890187244	0	0	0	0.0093718962512415	0	0	0	0	0.000537499785000086	0.000109899956040018	0	0	0	0	0	0	0.00647229741108104	0	0.0236685905325638	0	0.0109224956310017	0	0	0.000713499714600114	0	0	0.00503719798512081	0.00281069887572045	0	0	0	0	0	0	8.37999664800134e-05	0	0	0	0.00334729866108054	0	0	0	0	0	0.00979529608188157	0	0.00111999955200018	0	0	0.0102470959011616	0.00209799916080034	0	0	0	0.00150209939916024	0	0.0283358886656445	0.00178979928408029	0.000236299905480038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285653	0.0605639026525358	0.0156791215306958	0.0121949389832956	0.000798979450784646	0.00277532333762163	0.0681674104003759	0.014568572101294	0	0.0399079633285636	0.00366612341131818	0	0.00170618320874869	0	0.11815523766638	0.000573328769641662	0	0.00065774773014019	0	0	0	0	0.0453766916049345	0.0120601087004141	0.00155274874736866	0	0	0	0.00816893474274322	0.0631024728153943	0.00182140908848127	0	0.000339676291295025	0.0123751794653079	0.00478597492996927	0.000470005563249506	0	0.000899402005690478	0.00269190460177356	0.0097775960480724	0	0	0.00416633575901147	0	0	0.00382685951264654	0	0	0	0	0.00237283293827794	0	0	0.000104723520902795	0.0556500990122382	0.0817877695330371	0	0	6.9015500881498e-05	0.0129668123460529	0	0.00159465816022279	0	0.00574308989799109	0.00756119824512586	0	0	0.0203538714795343	0.00038968752381785	0.0264151328388356	0	0.00206586399305284	0.00436458028473195	0.00776924497242081	0.00282353416577363	0	0.00170368264712254	0	0	0.0221553760974715	0.00241834315987371	0	0.00174859273392804	0	0	0	0.0130531317333873	0	0	0.0108931466007265	0.000281763284033594	0	0	0	0	0	0	0.00796638925102578	0	0	0	0	0	0	0.00276712149548789	0.0127567651694571	0.00304938489184671	0	0.000314470630103521	0.00155044823067261	0	0.000882198141702626	0.0269767589800669	0.0148728404399628	0.00757690177213802	0.00825195338873111	0.00782765809200747	0.00560965992962019	0.00338255972291377	0.00186841964705273	0.000276062003525992	0.000161936370908906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285654	0.114862088513791	0.0501960949803905	0	0	0	0	0.00293699970630003	0	0	0	0.0871098912890109	0	0	0	0.0145480985451901	0	0	0	0	0.363560863643914	0	0	0	0	0.129140987085901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0418092958190704	0	0	0	0	0	0	0.0300653969934603	0	0	0	0.101636189836381	0	0	0	0	0	0	0	0	0	0	0	0.0211667978833202	0	0.0215335978466402	0	0	0	0	0	0	0	0.00420429957957004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00760339923966008	0	0.0096259990374001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285655	0.223858844771769	0	0	0	0	0	0.051129510225902	0	0	0	0	0	0	0	0	0	0	0	0	0.0140587028117406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0915004183000837	0.0378178075635615	0	0	0	0	0	0.518757103751421	0	0	0	0.00917760183552037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455680091136018	0.0115659023131805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285656	0.0834552666178934	0.00056519977392009	0.0103076958769216	0.0332902866838853	0.0324644870142052	0.117131553147379	0	0	0.00153989938404025	0	0	0.0138889944444022	0.0415348833860466	0.0290603883758447	0.00231529907388037	0	0.00423179830728068	0	0	0	0	0	0.0155288937884425	0	0.0173877930448828	0.0333728866508453	0	0	0	0.0365900853639659	0.0577407769036892	0	0.00951119619552152	0	0	0.0256660897335641	0	0	0	0	0	0	0	0.00473499810600076	0	0	0	0	0	0	0	0	0	0	0.0295384881846047	0.00176869929252028	0	0	0.000828699668520133	0	0.00460829815668074	0	0	0	0	0.174418330232668	0	0	0	0	0	0.0261888895244442	0	0.0382107847156861	0	0	0	0	0	0	0	0.00260579895768042	0	0	0	0.0168300932679627	0	0	0.0111829955268018	0	0	0	0	0.0219285912285635	0.0284963886014446	0	0.00509169796332081	0.0230353907858437	0.00615479753808099	0	0	0	0.00050119979952008	0	0	0	0.00399569840172064	0.00080969967612013	0	0	0	0	0.00637059745176102	0	0	0	0	0.00406299837480065	0	0	0	0.00648269740692104	0.00344269862292055	0.00018519992592003	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285657	0.218149221814922	0.0136993013699301	0.00386600038660004	0.0114435011443501	0	0.0840500084050008	0.0845943084594308	0	0.0103143010314301	0	0.0464788046478805	0	0	0.0863045086304508	0.0537368053736805	0.000113600011360001	0	0.00793170079317008	0	0.0166141016614102	0	0	0.00750350075035008	0.00115650011565001	0.0427391042739104	0	0	0.00798260079826008	0	0	0	0.000384600038460004	0	0.0130519013051901	0.00625520062552006	0	0.097686509768651	0	0	0.00761860076186008	0.00217340021734002	0	0	0	0	0	0	0	0	0	0.0101406010140601	0	0	0.00152790015279002	0	0	0.0138946013894601	0.0102280010228001	0	0	0.0126535012653501	0.00514890051489005	0.00951010095101009	0	0	0	0	0	0	0	0	0	0	0.0236056023605602	0	0	0	0.00220140022014002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00794800079480008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338532033853203	0.00861490086149009	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285658	0.00519059997152574	0.00614317711741811	0.285686000117459	0	0	0.0268923703883275	0.0724109706552012	0	0	0.00100820500988945	0.0120864541048611	0.00309545051116104	0	0.00093306737344736	0.0161574932883882	0.0388654677127773	0	0	0	0.00366273466379309	0	0.000976689223632117	0	0	0.0473441146670367	0	0.00173957135128986	0	0	0	0	0.00942201948956232	0	0.00136898572494963	0.00495388139919286	0.00085092622894808	0	0	0	0.00727494401945935	0.00544112545974279	0.0127288758939353	0	0.00247123784303558	0.0106189190165354	0	0.00303602074279006	0.00149074671502956	0	0	0.00370885776685542	0.14212959271299	0	0.0033237648738253	0	0	0	0.00438679734679101	0.000319760167868085	0	0.00155617949030669	0	0.00477799329684239	0.0201043702790728	0	0	0.00306933743111925	0	0.0904990309646102	0.00389244972806879	0.0119209712144813	0.00997599697688572	0	0.00551176084100526	0	0	0	0	0	0.00131475856256399	0	0	0	0	0	0	0	0.0146855559949979	0	0	0	0	0	0	0	0	0.000144272265978028	0	0	0	0	0	0	0	0	0	0	0.00202181272599445	0	0.0177766043010944	0.0061463787211014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMP_geng2024_DRR285659	0.0725924782222565	0.00659079802276059	0.0140669957799013	0.152722454183264	0.0161059951682015	0.0594618821614354	0.011006896697931	0.011305896608231	0.00538249838525048	0.000591899822430053	6.35999809200057e-05	0.00681599795520061	0.00811189756643073	0.0594416821674953	0.00881439735568079	0.00022639993208002	0.00201699939490018	0	0	0	0.0145880956235713	0	0.011503396548981	0.022128493361452	0.0045020986493704	0	0	0.0131501960549412	0	0.00897049730885081	0	0.0010785996764201	0.00459789862063041	0.000914499725650082	0.00188519943444017	0	0	0.00580869825739052	0	0.00695919791224063	0.00117719964684011	0.0011571996528401	0.00376979886906034	0.00216099935170019	0.000859099742270077	0	0	0	0.00565919830224051	0.000589199823240053	0	0.00541979837406049	0.00119259964222011	0.00539349838195049	0	0.00413739875878037	0.00305609908317027	0	0.0011258996622301	0	0	0	0.0011469996559001	0.000340799897760031	0	0.00459039862288041	0.088508373447488	0	0.00594769821569054	0	0	0.00565039830488051	0	0.0588062823581153	0.00385549884335035	0	0.000474199857740043	0	0	0	0.00321489903553029	0.00203019939094018	0.0021652993504102	0	0	0	0	0	0.0250435924869223	0	0.00488829853351044	0.00712289786313064	0.0169980949005715	0.00284649914605026	0.0427195871841238	0.0189065943280217	0.0145743956276813	0	0.0100708969787309	0.00301329909601027	0.000850399744880077	0	0.0089310973206708	0.0233466929959921	0.000325599902320029	0	3.23999902800029e-05	0.00200729939781018	0	0.000489799853060044	0	0	0	0	0.00397629880711036	0.011066896679931	0.00118589964423011	0	0	0	0	0.00502549849235045	0.00285179914446026	0.00361129891661033	0	0	0.00611789816463055	0.00345589896323031	0.00125859962242011	0.0010942996717101	0.000934899719530084	0.000650399804880059	0.000460099861970041	0.000284499914650026	0.000235699929290021	0
SAMP_geng2024_DRR285660	0	0.00536399946360005	0	0	0	0.337751966224803	0	0	0	0	0.0490938950906105	0.0311584968841503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131492986850701	0	0	0	0	0	0.00564119943588006	0	0	0	0	0	0	0	0	0	0	0	0	0.138751186124881	0	0	0	0.0355315964468404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188731581126842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0875168912483109	0.0454130954586905	0.00278419972158003	0.00808969919103008	0	0	0	0	0	0	0	0	0	0.00158859984114002	0	0	0	0	0	0	0.0250979974902002	0	0	0	0	0.00623649937635006	0	0	0	0	0	0	0	0	0	0	0.000280299971970003	0	0	0.00244149975585002	0	0
