candidate_id,taxon_id,taxon_name,phenotype,direction,effect_size,q_value,link_id,vOTU_id,host_taxon_id,evidence_kind,confidence
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_74723e5eb72b,vOTU_yahara2021_01178,STR_Streptococcus,published_prediction,0.55
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_d6ddc6b3b4a3,vOTU_yahara2021_01179,STR_Streptococcus,published_prediction,0.73
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_e8af70f89389,vOTU_yahara2021_01184,STR_Streptococcus,published_prediction,0.76
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_941520b29983,vOTU_yahara2021_01188,STR_Streptococcus,published_prediction,0.81
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_f6464a60ff7b,vOTU_yahara2021_01190,STR_Streptococcus,published_prediction,0.75
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_f8497dbea858,vOTU_yahara2021_01196,STR_Streptococcus,published_prediction,0.56
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_a62f75aaf44e,vOTU_yahara2021_01201,STR_Streptococcus,published_prediction,0.7
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_5078b49f3e1e,vOTU_yahara2021_01209,STR_Streptococcus,published_prediction,0.75
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_8524e5eb9134,vOTU_yahara2021_01214,STR_Streptococcus,published_prediction,0.55
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_71a434134042,vOTU_yahara2021_01220,STR_Streptococcus,published_prediction,0.63
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_63dc6a4a37cc,vOTU_yahara2021_01221,STR_Streptococcus,published_prediction,0.6
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_0cae09dd5531,vOTU_yahara2021_01225,STR_Streptococcus,published_prediction,0.79
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_f7c2ecc87667,vOTU_yahara2021_01228,STR_Streptococcus,published_prediction,0.74
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_51ede8a12d92,vOTU_yahara2021_01231,STR_Streptococcus,published_prediction,0.59
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_7897dc49fd82,vOTU_yahara2021_01238,STR_Streptococcus,published_prediction,0.87
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_c7039fce2e35,vOTU_yahara2021_01239,STR_Streptococcus,published_prediction,0.63
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_c34f725537e1,vOTU_yahara2021_01245,STR_Streptococcus,published_prediction,1
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_3d7a2a7bc2a9,vOTU_yahara2021_01254,STR_Streptococcus,published_prediction,0.73
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_f69340922324,vOTU_yahara2021_01263,STR_Streptococcus,published_prediction,0.57
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_99095e544884,vOTU_yahara2021_01266,STR_Streptococcus,published_prediction,0.79
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_1c0c21c3c860,vOTU_yahara2021_01269,STR_Streptococcus,published_prediction,0.67
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_ba068d87cf20,vOTU_yahara2021_01278,STR_Streptococcus,published_prediction,0.75
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_6befc201876e,vOTU_yahara2021_01281,STR_Streptococcus,published_prediction,0.58
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_0de428420050,vOTU_yahara2021_01282,STR_Streptococcus,published_prediction,0.76
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_63693047417a,vOTU_yahara2021_01283,STR_Streptococcus,published_prediction,0.71
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_7a736192e441,vOTU_yahara2021_01293,STR_Streptococcus,published_prediction,0.68
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_990585636790,vOTU_yahara2021_01295,STR_Streptococcus,published_prediction,0.9
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_2e84292d16a2,vOTU_yahara2021_01303,STR_Streptococcus,published_prediction,0.74
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_b017bb08eea8,vOTU_yahara2021_01307,STR_Streptococcus,published_prediction,0.77
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_3a0e79e5217e,vOTU_yahara2021_01312,STR_Streptococcus,published_prediction,0.7
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_28fd9125f099,vOTU_yahara2021_01313,STR_Streptococcus,published_prediction,0.69
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_c417b32f93f7,vOTU_yahara2021_01314,STR_Streptococcus,published_prediction,0.7
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_ce9ccd5d861a,vOTU_yahara2021_01317,STR_Streptococcus,published_prediction,0.84
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_9db0d0a62141,vOTU_yahara2021_01324,STR_Streptococcus,published_prediction,0.55
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_7ce1043f643d,vOTU_yahara2021_01327,STR_Streptococcus,published_prediction,0.86
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_a9dedc58c05f,vOTU_yahara2021_01328,STR_Streptococcus,published_prediction,0.74
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_fbd24ababde8,vOTU_yahara2021_01338,STR_Streptococcus,published_prediction,0.78
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_f586b2e29562,vOTU_yahara2021_01345,STR_Streptococcus,published_prediction,0.96
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_c5e53ed581e7,vOTU_yahara2021_01364,STR_Streptococcus,published_prediction,0.73
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_dfa538f50a62,vOTU_yahara2021_01373,STR_Streptococcus,published_prediction,0.77
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_8ef6491a4b75,vOTU_yahara2021_01378,STR_Streptococcus,published_prediction,0.79
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_ee42a5dce17e,vOTU_yahara2021_01383,STR_Streptococcus,published_prediction,0.52
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_ec8474143ae0,vOTU_yahara2021_01394,STR_Streptococcus,published_prediction,0.7
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_66bab8c729d2,vOTU_yahara2021_01402,STR_Streptococcus,published_prediction,0.94
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_d83c81ac46a7,vOTU_yahara2021_01416,STR_Streptococcus,published_prediction,0.85
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_62a7034a05f7,vOTU_yahara2021_01417,STR_Streptococcus,published_prediction,0.84
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_a5aad22d6230,vOTU_yahara2021_01418,STR_Streptococcus,published_prediction,0.73
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_b48552eabd42,vOTU_yahara2021_01423,STR_Streptococcus,published_prediction,0.76
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_0947352d9d74,vOTU_yahara2021_01437,STR_Streptococcus,published_prediction,0.71
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_291effabf027,vOTU_yahara2021_01452,STR_Streptococcus,published_prediction,0.79
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_7daab98b88ba,vOTU_yahara2021_01470,STR_Streptococcus,published_prediction,0.51
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_0bed021f6e45,vOTU_yahara2021_01474,STR_Streptococcus,published_prediction,1
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_1ae922aaa1bc,vOTU_yahara2021_01477,STR_Streptococcus,published_prediction,0.92
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_890d17b93771,vOTU_yahara2021_01495,STR_Streptococcus,published_prediction,0.57
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_e82fdb29646e,vOTU_yahara2021_01501,STR_Streptococcus,published_prediction,0.83
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_555d762e9220,vOTU_yahara2021_01502,STR_Streptococcus,published_prediction,0.7
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_b3eb448ce4d6,vOTU_yahara2021_01505,STR_Streptococcus,published_prediction,0.76
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_833993b19888,vOTU_yahara2021_01506,STR_Streptococcus,published_prediction,0.67
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_398de23e81f8,vOTU_yahara2021_01507,STR_Streptococcus,published_prediction,0.91
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_caa04a8aa8fd,vOTU_yahara2021_01509,STR_Streptococcus,published_prediction,0.62
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_8c4b363104cf,vOTU_yahara2021_01512,STR_Streptococcus,published_prediction,0.62
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_c665392155db,vOTU_yahara2021_01516,STR_Streptococcus,published_prediction,0.9
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_d14770a94fc9,vOTU_yahara2021_01523,STR_Streptococcus,published_prediction,0.52
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_f33b4b5db48f,vOTU_yahara2021_01533,STR_Streptococcus,published_prediction,0.87
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_662e257271d5,vOTU_yahara2021_01548,STR_Streptococcus,published_prediction,0.73
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_1bf8008f1842,vOTU_yahara2021_01585,STR_Streptococcus,published_prediction,0.7
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_aa82b1296854,vOTU_yahara2021_01590,STR_Streptococcus,published_prediction,0.59
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_a97d6e97b139,vOTU_yahara2021_01605,STR_Streptococcus,published_prediction,0.58
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_b198eeee8593,vOTU_yahara2021_01612,STR_Streptococcus,published_prediction,0.59
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_cb9c7be93b84,vOTU_yahara2021_01614,STR_Streptococcus,published_prediction,0.75
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_38f755383f02,vOTU_yahara2021_01623,STR_Streptococcus,published_prediction,0.77
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_124ea892a493,vOTU_yahara2021_01626,STR_Streptococcus,published_prediction,0.74
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_94717ee66f0e,vOTU_yahara2021_01635,STR_Streptococcus,published_prediction,0.57
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_3f82b6985ffe,vOTU_yahara2021_01650,STR_Streptococcus,published_prediction,0.76
CAND_8b677bcd1e0d,STR_Streptococcus_anginosus,Streptococcus_anginosus,periodontitis,disease_enriched,2.6322405178987647,4.198373393242207e-5,LINK_c38f7e5f4c74,vOTU_yahara2021_01691,STR_Streptococcus,published_prediction,0.57
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_f620dae6e213,vOTU_yahara2021_00008,STR_Streptococcus,published_prediction,0.7
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_8192db0bdc1d,vOTU_yahara2021_00015,STR_Streptococcus,published_prediction,0.55
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_f9b4823a2c72,vOTU_yahara2021_00016,STR_Streptococcus,published_prediction,0.73
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_501b45868bfe,vOTU_yahara2021_00018,STR_Streptococcus,published_prediction,0.72
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_6c39629ec7bd,vOTU_yahara2021_00028,STR_Streptococcus,published_prediction,0.73
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_02a60e9d9b7b,vOTU_yahara2021_00041,STR_Streptococcus,published_prediction,0.79
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_d9bf4ebd03d4,vOTU_yahara2021_00066,STR_Streptococcus,published_prediction,0.53
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_938ccfcd70e1,vOTU_yahara2021_00087,STR_Streptococcus,published_prediction,0.71
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_ca08d555cf38,vOTU_yahara2021_00088,STR_Streptococcus,published_prediction,0.76
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_9dc1096d8591,vOTU_yahara2021_00092,STR_Streptococcus,published_prediction,0.53
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_7d5a0fe8e179,vOTU_yahara2021_00095,STR_Streptococcus,published_prediction,0.73
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_edf1d72edb2f,vOTU_yahara2021_00096,STR_Streptococcus,published_prediction,0.73
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_426b97b0d125,vOTU_yahara2021_00102,STR_Streptococcus,published_prediction,0.72
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_5f00b607c152,vOTU_yahara2021_00110,STR_Streptococcus,published_prediction,0.51
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_70fe65e9500c,vOTU_yahara2021_00123,STR_Streptococcus,published_prediction,0.77
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_e523ea02adc9,vOTU_yahara2021_00134,STR_Streptococcus,published_prediction,0.74
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_092a445140aa,vOTU_yahara2021_00151,STR_Streptococcus,published_prediction,0.68
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_ebc32d04dcb8,vOTU_yahara2021_00152,STR_Streptococcus,published_prediction,0.81
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_c1576d01a2c0,vOTU_yahara2021_00155,STR_Streptococcus,published_prediction,0.7
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_c4e6327ea50e,vOTU_yahara2021_00158,STR_Streptococcus,published_prediction,0.53
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_a4f40d5e8b8e,vOTU_yahara2021_00159,STR_Streptococcus,published_prediction,0.72
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_f1859794a34f,vOTU_yahara2021_00169,STR_Streptococcus,published_prediction,0.55
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_cb6feed20f41,vOTU_yahara2021_00172,STR_Streptococcus,published_prediction,0.72
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_6066d88b074a,vOTU_yahara2021_00177,STR_Streptococcus,published_prediction,0.67
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_1b4e8ccd7a8c,vOTU_yahara2021_00191,STR_Streptococcus,published_prediction,0.73
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_9b4710571fa9,vOTU_yahara2021_00240,STR_Streptococcus,published_prediction,0.53
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_bddf039fe398,vOTU_yahara2021_00243,STR_Streptococcus,published_prediction,0.56
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_b1413d0fb570,vOTU_yahara2021_00269,STR_Streptococcus,published_prediction,0.63
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_a20c2eeb31e7,vOTU_yahara2021_00283,STR_Streptococcus,published_prediction,0.5
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_afb878493bdb,vOTU_yahara2021_00284,STR_Streptococcus,published_prediction,0.51
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_e221149f1101,vOTU_yahara2021_00302,STR_Streptococcus,published_prediction,0.8
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_7fa94d0dd9c0,vOTU_yahara2021_00305,STR_Streptococcus,published_prediction,0.55
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_2561cdb917b6,vOTU_yahara2021_00308,STR_Streptococcus,published_prediction,0.55
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_0d4749ad1823,vOTU_yahara2021_00314,STR_Streptococcus,published_prediction,0.65
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_f23acbcfdc6e,vOTU_yahara2021_00339,STR_Streptococcus,published_prediction,0.58
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_0775f7854177,vOTU_yahara2021_00350,STR_Streptococcus,published_prediction,0.92
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_2ba5d3081298,vOTU_yahara2021_00351,STR_Streptococcus,published_prediction,0.53
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_54f4836ef78f,vOTU_yahara2021_00391,STR_Streptococcus,published_prediction,0.54
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_51fb51b5df1f,vOTU_yahara2021_00411,STR_Streptococcus,published_prediction,0.74
CAND_295ef58ba077,STR_Streptococcus_constellatus,Streptococcus_constellatus,periodontitis,disease_enriched,2.486939408443993,2.741425105547042e-5,LINK_766c317828d6,vOTU_yahara2021_00429,STR_Streptococcus,published_prediction,0.77
