taxon_id,effect_size,p_value,q_value,direction,taxon_name
STR_Isoptericola_variabilis,-1.1479448868727076,0.27450108311845944,0.5833148016267263,health_enriched,Isoptericola_variabilis
STR_Granulicatella_adiacens,-0.4753216659481756,0.6191821046666557,0.8386997743024615,health_enriched,Granulicatella_adiacens
STR_candidate_division_SR1_bacterium_MGEHA,0.5366735184873153,0.581309144567756,0.8321899332759454,disease_enriched,candidate_division_SR1_bacterium_MGEHA
STR_Selenomonas_sputigena,0.229573539389229,0.8362283902898121,0.9420590366824318,disease_enriched,Selenomonas_sputigena
STR_GGB1201_SGB1566,0.028273119567394644,0.9798096950061207,0.9927161477428296,disease_enriched,GGB1201_SGB1566
STR_Anaeroglobus_geminatus,1.417523143843603,0.07175787486304776,0.2879128927656034,disease_enriched,Anaeroglobus_geminatus
STR_GGB6675_SGB9425,1.6286679967298738,0.12668492272789447,0.3828699886887477,disease_enriched,GGB6675_SGB9425
STR_Arachnia_SGB15898,-0.5589882386565588,0.604485086804581,0.8386997743024615,health_enriched,Arachnia_SGB15898
STR_Peptidiphaga_gingivicola,1.3614901906796506,0.19086718349800452,0.4807025362171966,disease_enriched,Peptidiphaga_gingivicola
STR_Lautropia_dentalis,1.1154653996333987,0.4165543084605179,0.6969899216842257,disease_enriched,Lautropia_dentalis
STR_Porphyromonas_endodontalis,4.488721890061849,0.0010498319360669282,0.019086306866706378,disease_enriched,Porphyromonas_endodontalis
STR_GGB12796_SGB19893,0.4093658901926036,0.6290248307268461,0.8386997743024615,disease_enriched,GGB12796_SGB19893
STR_Dialister_invisus,2.936874679330432,0.013070496220169555,0.10686050709179587,disease_enriched,Dialister_invisus
STR_GGB4533_SGB6246,0.3786963202748534,0.6091502060327155,0.8386997743024615,disease_enriched,GGB4533_SGB6246
STR_GGB12790_SGB19844,-0.01719019064146371,0.9854167643035442,0.9927161477428296,health_enriched,GGB12790_SGB19844
STR_Olsenella_sp_oral_taxon_807,1.205947649934255,0.3202540689479413,0.6500679608495525,disease_enriched,Olsenella_sp_oral_taxon_807
STR_Tannerella_forsythia,5.115107561558732,0.0020230065607979323,0.029902674342752827,disease_enriched,Tannerella_forsythia
STR_Campylobacter_rectus,1.9726490420891394,0.17985911925143,0.46152528713574487,disease_enriched,Campylobacter_rectus
STR_Eubacterium_brachy,1.2555409959652324,0.35357904249817823,0.6738719646599957,disease_enriched,Eubacterium_brachy
STR_Treponema_denticola,3.908927635697859,0.013357563386474484,0.10686050709179587,disease_enriched,Treponema_denticola
STR_GGB12790_SGB19845,0.5849816839525116,0.6240987100340578,0.8386997743024615,disease_enriched,GGB12790_SGB19845
STR_Lachnoanaerobaculum_saburreum,0.256124781386818,0.7917546515284869,0.9125307848124934,disease_enriched,Lachnoanaerobaculum_saburreum
STR_Actinomyces_sp_oral_taxon_897,1.333453876915645,0.21775622208243636,0.5106007966070921,disease_enriched,Actinomyces_sp_oral_taxon_897
STR_Prevotella_denticola,1.545061779223253,0.15931655266124484,0.4318109961332023,disease_enriched,Prevotella_denticola
STR_Candidatus_Nanoperiomorbus_periodonticus,2.749977395968973,0.016856646764923655,0.11462519800148085,disease_enriched,Candidatus_Nanoperiomorbus_periodonticus
STR_Prevotella_intermedia,2.5408918948930963,0.04789295617855439,0.2326229300101213,disease_enriched,Prevotella_intermedia
STR_GGB3385_SGB4472,0.20508059687857125,0.8381554664601047,0.9420590366824318,disease_enriched,GGB3385_SGB4472
STR_Selenomonas_massiliensis,0.154323053737774,0.8599811402496325,0.9586675006061476,disease_enriched,Selenomonas_massiliensis
STR_Centipeda_periodontii,-0.07194746071015201,0.9198018301112613,0.9677766422688621,health_enriched,Centipeda_periodontii
STR_Mogibacterium_timidum,2.8525785258544847,0.016520720034732633,0.11462519800148085,disease_enriched,Mogibacterium_timidum
STR_Gemella_morbillorum,0.25032229317408733,0.784305914739637,0.9125307848124934,disease_enriched,Gemella_morbillorum
STR_Kingella_denitrificans,-0.6598850200256093,0.5057044145938587,0.7930070490502426,health_enriched,Kingella_denitrificans
STR_Candidatus_Gracilibacteria_bacterium_GN02_873,-0.29565910492803926,0.736879176597697,0.9028429551106917,health_enriched,Candidatus_Gracilibacteria_bacterium_GN02_873
STR_Selenomonas_sp_oral_taxon_892,0.09725783031799293,0.9161734277099176,0.9677766422688621,disease_enriched,Selenomonas_sp_oral_taxon_892
STR_Selenomonas_sp_oral_taxon_126,1.2190064908608798,0.25388390881726924,0.5569066386959454,disease_enriched,Selenomonas_sp_oral_taxon_126
STR_Catonella_morbi,1.378202055628841,0.11503894305281318,0.3638440989577347,disease_enriched,Catonella_morbi
STR_Parvimonas_micra,1.1500459801425826,0.3101720764298202,0.6391424605220537,disease_enriched,Parvimonas_micra
STR_Bacteroidetes_unclassified_SGB1343,2.3645064575723196,0.02805819932226677,0.17106655197484438,disease_enriched,Bacteroidetes_unclassified_SGB1343
STR_Campylobacter_showae,0.6822121837098825,0.38190358317145273,0.6834064119910207,disease_enriched,Campylobacter_showae
STR_Dialister_pneumosintes,1.2890512482309586,0.14409768555603622,0.4116471213310508,disease_enriched,Dialister_pneumosintes
STR_Prevotella_baroniae,1.7577825253943962,0.04610750350591877,0.2322452028446279,disease_enriched,Prevotella_baroniae
STR_Streptococcus_anginosus,0.5149221848331532,0.5738155442471569,0.8302012129533334,disease_enriched,Streptococcus_anginosus
STR_Peptostreptococcus_stomatis,1.390204283583071,0.07621223632030678,0.2879128927656034,disease_enriched,Peptostreptococcus_stomatis
STR_GGB1025_SGB1319,3.608265552623894,0.0022066045675344643,0.029902674342752827,disease_enriched,GGB1025_SGB1319
STR_GGB10852_SGB17523,4.518313859204976,1.6552829036948173e-4,0.011255923745124758,disease_enriched,GGB10852_SGB17523
STR_Filifactor_alocis,3.7371770408253977,8.257820674618564e-4,0.019086306866706378,disease_enriched,Filifactor_alocis
STR_Eubacterium_yurii,1.0724030403668352,0.2509463459188881,0.5569066386959454,disease_enriched,Eubacterium_yurii
STR_Prevotella_sp_oral_taxon_473,1.1864398837287422,0.20637819792137133,0.492411138900114,disease_enriched,Prevotella_sp_oral_taxon_473
STR_Treponema_SGB69443,3.385212067687121,0.0024185986600755963,0.029902674342752827,disease_enriched,Treponema_SGB69443
STR_GGB49229_SGB69060,1.6993645521247593,0.06254110049900849,0.2750365762649318,disease_enriched,GGB49229_SGB69060
STR_Treponema_sp_Marseille_Q3903,1.5676216443312372,0.09295605251114746,0.32415443952605266,disease_enriched,Treponema_sp_Marseille_Q3903
STR_GGB1611_SGB2208,1.9841526108609608,0.030188215054384303,0.17106655197484438,disease_enriched,GGB1611_SGB2208
STR_Eubacterium_nodatum,4.281132566288214,5.4881028412290395e-5,0.007463819864071494,disease_enriched,Eubacterium_nodatum
STR_Fretibacterium_fastidiosum,3.054120598301592,0.0011227239333356693,0.019086306866706378,disease_enriched,Fretibacterium_fastidiosum
STR_Prevotella_dentalis,1.6700111078547755,0.05600246039361515,0.2626322280528159,disease_enriched,Prevotella_dentalis
STR_Anaerolineaceae_bacterium_oral_taxon_439,1.175360688089444,0.22905788572872865,0.5231518061045208,disease_enriched,Anaerolineaceae_bacterium_oral_taxon_439
STR_GGB4333_SGB5935,2.954253022311777,0.006296844732036682,0.0658746833505376,disease_enriched,GGB4333_SGB5935
STR_Peptostreptococcaceae_bacterium_oral_taxon_113,2.4399126962093907,0.01273153979884437,0.10686050709179587,disease_enriched,Peptostreptococcaceae_bacterium_oral_taxon_113
